	id_str	cleaned_text	flat_words
3710	535163358304288768	"""EBOLA: This catastrophe must never happen again"" good read "	EBOLA This catastrophe must never happen good read
3711	535163359801651203	Ebola-infected #Cuban #doctor #to #be #flown to #Geneva #for #treatment: GENEVA (Reuters) – A Cuban doctor infected… 	Ebolainfected Cuban doctor flown Geneva treatment GENEVA ( – A Cuban doctor infected…
3712	535163361554890752	 : Aid Groups See A Drop-Off In US Health Volunteers To Fight Ebola  &lt;&lt;  Mandatory Quarantines in NY &amp; NJ c…	Aid Groups See A DropOff In US Health Volunteers To Fight Ebola ltlt Mandatory Quarantines NY amp NJ c…
3713	535163367032623104	TONY MATTERHORN - AFTER DARK | RAW | EBOLA RIDDIM 1.0 |  |DANCEHALL| 2014 | @21STHAPILOS:  via	TONY MATTERHORN AFTER DARK RAW EBOLA RIDDIM 10 DANCEHALL 2014 @ via
3714	535163377266745344	 : Take a look at photos and a recap from yesterday's #Ebola symposium - now up on our Facebook page: 	Take look photo recap yesterday Ebola symposium Facebook page
3715	535163388536823810	"I know it's done the rounds a lot. But I like that  article. On point. 
"	I know done round lot But I like article On point
3716	535163388805259264	"Ebola virus found in delhi (india)
Take care my lovely frds and our Indian"	Ebola virus find delhi ( Take care lovely frds Indian
3717	535163393381236736	 Ozegezigizaga:  Independent: Ebola crisis has Medecins sans Frontieres in headlines, but their work goes be... 	Ozegezigizaga Independent Ebola crisis Medecins sans Frontieres headline work go
3718	535163395620614144	Cautious NYC tested body of woman who died at hair salon yesterday for #Ebola  via @970wfla 	Cautious NYC test body woman die hair salon yesterday Ebola via @
3719	535163396782841858	Yes...many Things...happening...simultaneously! Yes...#Ebola...can disrupt economy...Big Time! Well...let's find #Solutions!	Yesmany Thingshappeningsimultaneously YesEbolacan disrupt economyBig Time Welllet find Solutions
3720	535163401304281088	"All I hear at school:

Deer season
How was that quiz?
Ebola
Going home early
""I hate Tomko""
Deer season
""Take it to Mike's""

#BullockCreek"	All I hear school Deer season How quiz Ebola Going home early I hate Tomko Deer season Take Mike BullockCreek
3721	535163407629320192	 Lamivudine has more evidence of effectiveness that Brincidofovir despite  saying it lacks in vitro activity agst #Ebola.	Lamivudine evidence effectiveness Brincidofovir despite say lack vitro activity agst Ebola
3722	535163409973911554	 Anthony_2321:  aj_robi11: Even tho we suck, Ebola Ballers for life brittnyperalta Anthony_2321 YuhBoiPhil #Zach 	Anthony2321 ajrobi11 Even tho suck Ebola Ballers life brittnyperalta Anthony2321 YuhBoiPhil Zach
3723	535163412452769793	"Thanks for staying on top of this  
New update on Ebola Post-Arrival, Active Monitoring:   
  … #RVA"	Thanks stay top New update Ebola PostArrival Active Monitoring … RVA
3724	535163413324759040	U.S. military will build fewer Ebola clinics in Liberia  via 	US military build fewer Ebola clinic Liberia via
3725	535163424120901632	CDC Confirms First Case of Ebola in US - closed captioned:  Please retweet. Please help.  #indiegogo #funding	CDC Confirms First Case Ebola US close caption Please retweet Please help indiegogo funding
3726	535163424729493504	 : Germs have always traveled, the problem now is that they can travel with the speed of a jetplane. #Ebola	Germs always travel problem travel speed jetplane Ebola
3727	535163437559840768	 Don't know what you're laughing at, if I was you I'd be more worried about catching Ebola.	Do know laugh I I would worry catch Ebola
3728	535163445076058112	  I'm not at home.  I'm in a ebola tent.  Let me out.	Im home Im ebola tent Let
3729	535163450973249537	  Ebola would avoid him !! He has no blood ffs	Ebola would avoid He blood ffs
3730	535163452890046464	 you need to quarantine for 48 hours before I see you. #Ebola	need quarantine 48 hour I see Ebola
3731	535163472188047360	Americas Test Cuban doctor in Sierra Leone tests positive for Ebola: Some Cuban 165 doctors ...  Test! Test! Test!	Americas Test Cuban doctor Sierra Leone test positive Ebola Some Cuban 165 doctor Test Test Test
3732	535163474100645889	 how about just America? I dont wanna catch Ebola!	America I dont wan catch Ebola
3733	535163476071956481	 : ebola victims are rising from the dead but i can't even get a text back 	ebola victim rise dead can even get text back
3734	535163491385348097	Tony Matterhorn – After Dark [Ebola Riddim] November 	Tony Matterhorn – After Dark [ Riddim November
3735	535163504333189122	Stopped at class to drop off a sick note and my professor yelled to my lecture that I have Ebola!!!	Stopped class drop sick note professor yell lecture I Ebola
3736	535163509336997889	 : #US Department of Defense was funding #Ebola trials on humans just weeks before the #Ebolaoutbreak  in #SierraLeone started	US Department Defense funding Ebola trial human week Ebolaoutbreak SierraLeone start
3737	535163509697310720	Fresenius-Kabi-donates-equipment-to-Sierra-Leone-to-fight-Ebola 	FreseniusKabidonatesequipmenttoSierraLeonetofightEbola
3738	535163513963311105	"What are you doing Mr. Jackson?
""Fighting Ebola! You know how many hands touch this a day?!"""	What Mr Jackson Fighting Ebola You know many hand touch day
3739	535163517067096064	#BusinessNews #Reuters: UPDATE 1-Ebola-infected Cuban doctor to be flown to Geneva for treatment... 	BusinessNews Reuters UPDATE 1Ebolainfected Cuban doctor flown Geneva treatment
3740	535163518517903360	Cuban doctor diagnosed with Ebola after work in Sierra Leone  #Ebola	Cuban doctor diagnose Ebola work Sierra Leone Ebola
3741	535163530560159744	I don't hear about Ebola on the news naoadays. Is it safe to make up with strangers (women) again? Asking for a friend.	I hear Ebola news naoadays Is safe make stranger ( Asking friend
3742	535163537719427072	CDC chief drops worst-case Ebola estimate, my short story:  via 	CDC chief drop worstcase Ebola estimate short story via
3743	535163542325166083	Stars refuse to speak on Ebola video  #australia	Stars refuse speak Ebola video australia
3744	535163556439015424	How the Ebola Crisis is Affecting Education in West Africa | Global Partnership for Education 	How Ebola Crisis Affecting Education West Africa Global Partnership Education
3745	535163560054489089	" : Help Fight Ebola
Buy""Do They Know It's Christmas"" #BandAid30
iTunes 
CD  http:/…"	Help Fight Ebola BuyDo They Know It Christmas BandAid30 iTunes CD http/…
3746	535163574973657088	More than 100 #soldiers from #FortBliss 2-501st depart for Liberia to fight Ebola. 	More 100 soldier FortBliss 2501st depart Liberia fight Ebola
3747	535163584855429120	NewsFromUnderground: US news blackout on Ebola death in Brooklyn? 	NewsFromUnderground US news blackout Ebola death Brooklyn
3748	535163585002217472	“: I hate Gay Females.Waste of good pussy.I hope yall hoes catch Ebola rubbin pussies.Fucking Slut” 	“ I hate Gay FemalesWaste good pussyI hope yall hoe catch Ebola rubbin pussiesFucking Slut”
3749	535163585941749760	"#Ebola idles nearly half of #Liberia's workforce.. 

Monrovia - Nearly half of the workforce... "	Ebola idle nearly half Liberia workforce Monrovia Nearly half workforce
3750	535163592598106113	"something i can hate  Huh..?  "": BBA this year to me is the same as Ebola"""	something hate Huh BBA year Ebola
3751	535163609085915137	Barack Obama is a profit of Nigerian Ebola God.	Barack Obama profit Nigerian Ebola God
3752	535163611837001728	Ebola's cost could hit $32b, no fix until 'second half of 2015' |  	Ebola cost could hit 32b fix second half 2015
3753	535163627876397056	“: Ebola has reached New York ! https://t.co/8SDN37U0Kx” finally! A story Hollywood can get behind!	“ Ebola reach New York https//tco/8SDN37U0Kx” finally A story Hollywood get behind
3754	535163635950428161	 : Yeah, well when people started getting Ebola in your town, why didn't your family apply for visas and move to Paris? #Do…	Yeah well people start get Ebola town family apply visa move Paris Do…
3755	535163644422914048	One positive for Nigeria though, they have a 2000,000% chance of not contracting ebola virus at the #AFCON2015	One positive Nigeria though 2000000 chance contract ebola virus AFCON2015
3756	535163644737486849	"Coach Williams- ""what happened to Africa?""
Lauren- ""Ebola""
Okay Lauren"	Coach Williams happen Africa Lauren Ebola Okay Lauren
3757	535163645660241921	  It makes them...melt? That's it then. Starfish Ebola is a thing. 	It make themmelt That Starfish Ebola thing
3758	535163654015291392	when your whole class got ebola but u aint about catching it	whole class get ebola u aint catch
3759	535163665025335296	  Ebola is a very real threat to the 100,000s of people exposed to it in W.Africa, and a tragedy for those who have lost family	Ebola real threat 100000s people expose WAfrica tragedy lose family
3760	535163673594322944	I don't hear about Ebola on the news naoadays. Is it safe to make out with strangers (women) again? Asking for a friend.	I hear Ebola news naoadays Is safe make stranger ( Asking friend
3761	535163674982617090	"Muslims offended Bob Geldof's Ebola Fundraiser single, a rework of ""Do They Know It's Christmas"" mentions Christmas "	Muslims offend Bob Geldof Ebola Fundraiser single rework Do They Know It Christmas mention Christmas
3762	535163688521842688	Ever more #Ebola cases in Sierra Leone, but perhaps they're not accelerating quite as fast? Too early to tell, but let's hope.	Ever Ebola case Sierra Leone perhaps accelerate quite fast Too early tell let hope
3763	535163690388312064	 lol ya chinekeeeee straight dnt b surprised if dey punish us wit Ebola drug so we cn b infected	lol ya chinekeeeee straight dnt b surprise dey punish us wit Ebola drug cn b infect
3764	535163694809116672	Ebola is the worst thing ever. No one wants to die with bloody spilling out their ass.	Ebola worst thing ever No one want die bloody spill as
3765	535163698885959681	Israel gives Ebola detection equipment to PA and Hamas —  	Israel give Ebola detection equipment PA Hamas —
3766	535163699519295489	 : Let Ebola in, keep oil out. Brilliant policy there, Mr. Three Dimensional Chess.	Let Ebola keep oil Brilliant policy Mr Three Dimensional Chess
3767	535163704216944642	 it's shite. And it's 'feed the world' but for ebola??? That makes no sense	shite And fee world ebola That make sense
3768	535163712769105920	Panorama Ebola frontline was so upsettingmakes you realise how lucky you are!	Panorama Ebola frontline upsettingmakes realise lucky
3769	535163723556851712	"  ""Why not give Barbie Ebola if you want realism!"" What....?"	Why give Barbie Ebola want realism What
3770	535163733954138112	Woman tests negative for Ebola in New York City after panic  via  yah, heart attack, yah	Woman test negative Ebola New York City panic via yah heart attack yah
3771	535163740711579649	Nigeria didnt qualify for #2015AFCON? very gud abeg. Ebola plus the existing insugency would just send many beging for bread in naija.	Nigeria didnt qualify 2015AFCON gud abeg Ebola plus exist insugency would send many beg bread naija
3772	535163742959697921	 : alba-tcp-ebola: !function(d,s,id){var js,fjs=d.getElementsByTagName(s)[0];if(!d.getElementById(id)){js=d.creat... http:/…	albatcpebola function jsfjsdgetElementsByTagName http/…
3773	535163748521377792	Shout out to Ebola for all these cheap ass flight tickets to Cali though#RealMVP	Shout Ebola cheap as flight ticket Cali thoughRealMVP
3774	535163761519525889	WE WATCHED A VIDEO IN CLASS TODAY ABOUT THE BAND AID SINGLE FOR THE EBOLA CAUSE &amp; ONE DIRECTION CAME OUT &amp; EVERYONE STARED AT ME SHSJJQ	WE WATCHED A VIDEO IN CLASS TODAY ABOUT THE BAND AID SINGLE FOR THE EBOLA CAUSE amp ONE DIRECTION CAME OUT amp EVERYONE STARED AT ME SHSJJQ
3775	535163769367056385	"""A doctor who spent time treating Ebola patients in West Africa died from the virus Monday in Nebraska. The death... "	A doctor spent time treat Ebola patient West Africa die virus Monday Nebraska The death
3776	535163783740928001	 : We showed that nurse for risking her life to go fight Ebola in Africa. Good work, guys.	We show nurse risk life go fight Ebola Africa Good work guy
3777	535163792561541120	 : #Healthcare workers are re-using personal protective equipment to ill effect. Also, problems with inadvertent needle stic…	Healthcare worker reuse personal protective equipment ill effect Also problem inadvertent needle stic…
3778	535163794100862976	PHOTOS: Ronaldo, Mikel, Drogba, Others In Anti-Ebola Campaign 	PHOTOS Ronaldo Mikel Drogba Others In AntiEbola Campaign
3779	535163799394070529	And we listened to there new song for the cure for Ebola	And listen new song cure Ebola
3780	535163800534941696	Diarrhoea has killed 73 times as many Africans as Ebola since the disease broke out.	Diarrhoea kill 73 time many Africans Ebola since disease broke
3781	535163808122421249	WeeklyMap: Ebola...spreading out of control or is it? 	WeeklyMap Ebolaspreading control
